name,note,Alias,Source,PlateLayout,Ignore,Parent1,Parent2,Group,rQTLgroup,Background,MAT,GenotypeFile,ho-,HYG+,G418+,leu-,lys-,met-,ura-
AW12fc176,,TW176; WAxNA F12 80; 6738_5#76,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc177,,TW177; WAxNA F12 81; 6738_5#77,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc178,,TW178; WAxNA F12 82; 6738_5#78,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc179,,TW179; WAxNA F12 83; 6738_5#79,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc180,,TW180; WAxNA F12 84; 6738_5#80,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc181,,TW181; WAxNA F12 85; 6738_5#81,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc182,Inconsistent Mating Type,TW182; WAxNA F12 86; 6738_5#82,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc183,Not Sequenced,TW183; WAxNA F12 87,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc184,,TW184; WAxNA F12 120; 6738_5#84,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc185,,TW185; WAxNA F12 121; 6738_5#85,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc186,,TW186; WAxNA F12 122; 6738_5#86,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc187,,TW187; WAxNA F12 123; 6738_5#87,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc188,Wrong Auxotrophy (Lys+ but shouldn't be),TW188; WAxNA F12 124; 6738_5#88,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,0,,0
AW12fc189,Inconsistent Mating Type,TW189; WAxNA F12 126; 6738_5#89,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc190,,TW190; WAxNA F12 127; 6738_5#90,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc191,Inconsistent Mating Type,TW191; WAxNA F12 128; 6738_5#91,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc192,Inconsistent Mating Type,TW192; WAxNA F12 129; 6738_5#92,,AW12fc 384b,TRUE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc193,,TW193; WAxNA F12 130; 6738_5#93,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc194,,TW194; WAxNA F12 131; 6738_5#94,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc195,,TW195; WAxNA F12 132; 6738_5#95,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc196,,TW196; WAxNA F12 133; 6738_5#96,,AW12fc 384b,FALSE,,,1,AW12fc,AW,b,AW12fc genotypes.csv,,,,,1,,0
AW12fc201,,TW201; WAxNA F12 201; 6738_6#1,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc202,Not Sequenced,TW202; WAxNA F12 202,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc203,,TW203; WAxNA F12 203; 6738_6#3,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc204,,TW204; WAxNA F12 204; 6738_6#4,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc205,,TW205; WAxNA F12 205; 6738_6#5,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc206,,TW206; WAxNA F12 206; 6738_6#6,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc207,,TW207; WAxNA F12 207; 6738_6#7,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc208,,TW208; WAxNA F12 208; 6738_6#8,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc209,,TW209; WAxNA F12 209; 6738_6#9,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc210,,TW210; WAxNA F12 210; 6738_6#10,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc211,,TW211; WAxNA F12 211; 6738_6#11,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc212,,TW212; WAxNA F12 212; 6738_6#12,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc213,,TW213; WAxNA F12 213; 6738_6#13,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc214,,TW214; WAxNA F12 214; 6738_6#14,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc215,,TW215; WAxNA F12 215; 6738_6#15,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc216,,TW216; WAxNA F12 216; 6738_6#16,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc217,,TW217; WAxNA F12 217; 6738_6#17,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc218,,TW218; WAxNA F12 218; 6738_6#18,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc219,,TW219; WAxNA F12 219; 6738_6#19,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc220,,TW220; WAxNA F12 220; 6738_6#20,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc221,,TW221; WAxNA F12 221; 6738_6#21,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc222,,TW222; WAxNA F12 222; 6738_6#22,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc223,,TW223; WAxNA F12 223; 6738_6#23,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc224,,TW224; WAxNA F12 224; 6738_6#24,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc225,,TW225; WAxNA F12 227; 6738_6#25,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc226,,TW226; WAxNA F12 228; 6738_6#26,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc227,,TW227; WAxNA F12 229; 6738_6#27,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc228,Not Sequenced,TW228; WAxNA F12 230,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc229,,TW229; WAxNA F12 231; 6738_6#29,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc230,,TW230; WAxNA F12 232; 6738_6#30,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc231,,TW231; WAxNA F12 233; 6738_6#31,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc232,Not Sequenced,TW232; WAxNA F12 234,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc233,,TW233; WAxNA F12 235; 6738_6#33,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc234,,TW234; WAxNA F12 236; 6738_6#34,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc235,,TW235; WAxNA F12 237; 6738_6#35,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc236,,TW236; WAxNA F12 238; 6738_6#36,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc237,,TW237; WAxNA F12 239; 6738_6#37,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc238,,TW238; WAxNA F12 241; 6738_6#38,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc239,,TW239; WAxNA F12 243; 6738_6#39,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc240,,TW240; WAxNA F12 244; 6738_6#40,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc241,,TW241; WAxNA F12 245; 6738_6#41,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc242,,TW242; WAxNA F12 246; 6738_6#42,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc243,,TW243; WAxNA F12 247; 6738_6#43,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc244,,TW244; WAxNA F12 248; 6738_6#44,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc245,Not Sequenced,TW245; WAxNA F12 249,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc246,Not Sequenced,TW246; WAxNA F12 250,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc247,,TW247; WAxNA F12 251; 6738_6#47,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc248,,TW248; WAxNA F12 252; 6738_6#48,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc249,,TW249; WAxNA F12 253; 6738_6#49,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc250,,TW250; WAxNA F12 254; 6738_6#50,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc251,,TW251; WAxNA F12 255; 6738_6#51,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc252,Not Sequenced,TW252; WAxNA F12 256,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc253,,TW253; WAxNA F12 257; 6738_6#53,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc254,,TW254; WAxNA F12 258; 6738_6#54,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc255,,TW255; WAxNA F12 259; 6738_6#55,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc256,,TW256; WAxNA F12 260; 6738_6#56,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc257,Wrong Auxotrophy (Ura+ but shouldn’t be),TW257; WAxNA F12 261; 6738_6#57,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,0
AW12fc258,,TW258; WAxNA F12 262; 6738_6#58,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc259,,TW259; WAxNA F12 263; 6738_6#59,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc260,Not Sequenced,TW260; WAxNA F12 264,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc261,,TW261; WAxNA F12 265; 6738_6#61,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc262,,TW262; WAxNA F12 266; 6738_6#62,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc263,,TW263; WAxNA F12 267; 6738_6#63,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc264,,TW264; WAxNA F12 268; 6738_6#64,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc265,,TW265; WAxNA F12 270; 6738_6#65,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc266,,TW266; WAxNA F12 271; 6738_6#66,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc267,,TW267; WAxNA F12 272; 6738_6#67,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc268,,TW268; WAxNA F12 273; 6738_6#68,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc269,,TW269; WAxNA F12 274; 6738_6#69,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc270,,TW270; WAxNA F12 275; 6738_6#70,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc271,,TW271; WAxNA F12 276; 6738_6#71,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc272,,TW272; WAxNA F12 277; 6738_6#72,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc273,Not Sequenced,TW273; WAxNA F12 278,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc274,,TW274; WAxNA F12 279; 6738_6#74,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc275,,TW275; WAxNA F12 280; 6738_6#75,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc276,,TW276; WAxNA F12 281; 6738_6#76,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc277,,TW277; WAxNA F12 282; 6738_6#77,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc278,,TW278; WAxNA F12 283; 6738_6#78,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc279,,TW279; WAxNA F12 284; 6738_6#79,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc280,,TW280; WAxNA F12 286; 6738_6#80,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc281,,TW281; WAxNA F12 287; 6738_6#81,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc282,Not Sequenced,TW282; WAxNA F12 288,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc283,,TW283; WAxNA F12 289; 6738_6#83,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc284,,TW284; WAxNA F12 290; 6738_6#84,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc285,,TW285; WAxNA F12 291; 6738_6#85,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc286,,TW286; WAxNA F12 292; 6738_6#86,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc287,,TW287; WAxNA F12 293; 6738_6#87,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc288,,TW288; WAxNA F12 295; 6738_6#88,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc289,,TW289; WAxNA F12 296; 6738_6#89,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc290,Wrong Auxotrophy (Ura+ but shouldn’t be); Inconsistent Mating Type,TW290; WAxNA F12 297; 6738_6#90,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,0
AW12fc291,,TW291; WAxNA F12 298; 6738_6#91,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc292,,TW292; WAxNA F12 300; 6738_6#92,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc293,,TW293; WAxNA F12 301; 6738_6#93,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc294,,TW294; WAxNA F12 304; 6738_6#94,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc295,,TW295; WAxNA F12 305; 6738_6#95,,AW12fc 384a,FALSE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AW12fc296,Not Sequenced,TW296; WAxNA F12 306,,AW12fc 384a,TRUE,,,2,AW12fc,AW,a,AW12fc genotypes.csv,,,,,0,,1
AE12ua110,WExNAF12-110  ura2::KAN LYS2+       Mata,TWD110; WExNAF12-110,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua112,WExNAF12-112 ura3::KAN lys2::URA3 Mata,TWD112; WExNAF12-112,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua113,WExNAF12-113 ura3::KAN lys2::URA3 Mata,TWD113; WExNAF12-113,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua114,WExNAF12-114  ura3::KAN LYS2+       Mata,TWD114; WExNAF12-114,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua118,WExNAF12-118  ura3::KAN LYS2+       Mata,TWD118; WExNAF12-118,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua119,WExNAF12-119  ura3::KAN LYS2+       Mata,TWD119; WExNAF12-119,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua123,WExNAF12-123 ura3::KAN lys2::URA3 Mata,TWD123; WExNAF12-123,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua124,WExNAF12-124  ura3::KAN LYS2+       Mata,TWD124; WExNAF12-124,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua125,WExNAF12-125    ura3::KAN lys2::URA3 Mata,TWD125; WExNAF12-125,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua126,WExNAF12-126  ura3::KAN LYS2+       Mata,TWD126; WExNAF12-126,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua129,WExNAF12-129 ura3::KAN lys2::URA3 Mata,TWD129; WExNAF12-129,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua130,WExNAF12-130  ura3::KAN lys2::URA3       Mata,TWD130; WExNAF12-130,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua133,WExNAF12-133 ura3::KAN lys2::URA3 Mata,TWD133; WExNAF12-133,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua137,WExNAF12-137 ura3::KAN lys2::URA3 Mata,TWD137; WExNAF12-137,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua140,WExNAF12-140 ura3::KAN LYS2+      Mata,TWD140; WExNAF12-140,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua143,WExNAF12-143  ura3::KAN lys2::URA3      Mata,TWD143; WExNAF12-143,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua144,WExNAF12-144 ura2::KAN LYS2+       Mata,TWD144; WExNAF12-144,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua145,WExNAF12-145 ura3::KAN LYS2+       Mata,TWD145; WExNAF12-145,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua146,WExNAF12-146   ura3::KAN lys2::URA3       Mata,TWD146; WExNAF12-146,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua150,WExNAF12-150 ura3::KAN lys2::URA3 Mata,TWD150; WExNAF12-150,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua152,WExNAF12-152  ura3::KAN lys2::URA3 Mata,TWD152; WExNAF12-152,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua153,WExNAF12-153 ura3::KAN lys2::URA3 Mata,TWD153; WExNAF12-153,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua156,WExNAF12-156  ura3::KAN LYS2+       Mata,TWD156; WExNAF12-156,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua158,WExNAF12-158 ura3::KAN lys2::URA3 Mata ,TWD158; WExNAF12-158,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua160,WExNAF12-160  ura2::KAN LYS2+       Mata,TWD160; WExNAF12-160,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua161,WExNAF12-161  ura2::KAN LYS2+       Mata,TWD161; WExNAF12-161,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua163,WExNAF12-163 ura3::KAN lys2::URA3 Mata,TWD163; WExNAF12-163,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua166,WExNAF12-166  ura2::KAN LYS2+       Mata,TWD166; WExNAF12-166,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua168,WExNAF12-168 ura2::KAN lys3::URA2 Mata,TWD168; WExNAF12-168,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua169,WExNAF12-169 ura3::KAN lys2::URA3 Mata,TWD169; WExNAF12-169,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua170,WExNAF12-170  ura2::KAN LYS2+       Mata,TWD170; WExNAF12-170,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua175,WExNAF12-175  ura3::KAN LYS2+       Mata,TWD175; WExNAF12-175,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua176,WExNAF12-176  ura3::KAN LYS2+       Mata,TWD176; WExNAF12-176,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua178,WExNAF12-178 ura3::KAN lys2::URA3     Mata,TWD178; WExNAF12-178,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua179,WExNAF12-179  ura3::KAN LYS2+       Mata,TWD179; WExNAF12-179,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua181,WExNAF12-181  ura3::KAN LYS2+       Mata,TWD181; WExNAF12-181,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua190,WExNAF12-190  ura3::KAN LYS2+       Mata,TWD190; WExNAF12-190,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12uax1,ignore!!                  X both a and alpha my mistake sorry,TWDx1,,AE12ua 384a,TRUE,,,a,AE12ua,AE,ab,,,,,,,,
AE12ua192,WExNAF12-192  ura3::KAN LYS2+       Mata,TWD192; WExNAF12-192,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua195,WExNAF12-195  ura2::KAN LYS2+       Mata,TWD195; WExNAF12-195,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua196,WExNAF12-196  ura2::KAN LYS2+       Mata,TWD196; WExNAF12-196,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua203,WExNAF12-203   ura3::KAN lys2::URA3 Mata,TWD203; WExNAF12-203,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua204,WExNAF12-204     ura3::KAN LYS2+       Mata,TWD204; WExNAF12-204,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua205,WExNAF12-205 ura3::KAN lys2::URA3  Mata,TWD205; WExNAF12-205,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua208,WExNAF12-208 ura2::KAN lys2::URA3 Mata,TWD208; WExNAF12-208,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,1,,0
AE12ua210,WExNAF12-210 ura3::KAN       LYS2+        Mata,TWD210; WExNAF12-210,,AE12ua 384a,FALSE,,,a,AE12ua,AE,a,,,,1,,0,,1
AE12ua109,WExNAF12-109 ura3::KAN lys2::URA3 Matalpha,TWD109; WExNAF12-109,,AE12ua 384b,FALSE,,,b,AE12ua,AE,b,,,,1,,1,,0
